Date,Price,Open,High,Low,Vol.,Change %,Returns,Residuals,Shock_ModelBased,Shock_EventBased
2022-01-12,80.01,82.7,83.24,79.15,20.17K,-1.59%,-0.015867158671586612,-0.011335640890381575,0,0
2022-01-13,80.56,80.2,81.43,77.55,25.06K,0.69%,0.00687414073240844,0.003226977892833858,0,0
2022-01-14,82.08,82.05,83.75,81.5,24.95K,1.89%,0.018867924528301883,0.018300583759402488,0,0
2022-01-17,80.58,82.7,82.75,79.88,15.80K,-1.83%,-0.018274853801169555,-0.024612498386804578,0,0
2022-01-18,82.67,80.4,82.97,79.0,46.23K,2.59%,0.0259369570613055,0.024092190919016224,0,0
2022-01-19,82.09,82.8,82.8,80.8,31.78K,-0.70%,-0.007015846135236425,-0.008094779057960896,0,0
2022-01-20,85.59,81.34,85.97,80.53,31.23K,4.26%,0.042636131075648676,0.0394822486205916,1,0
2022-01-21,84.47,85.21,85.65,83.28,20.16K,-1.31%,-0.013085640845893254,-0.011142077910080879,0,0
2022-01-24,84.02,84.4,86.45,83.02,26.65K,-0.53%,-0.005327335148573531,-0.011503854672561875,0,0
2022-01-25,87.45,84.3,88.1,83.61,28.18K,4.08%,0.040823613425374994,0.04184547310612464,1,0
2022-01-26,88.66,87.37,90.0,86.63,28.00K,1.38%,0.01383647798742138,0.0124864521609826,0,0
2022-01-27,89.76,87.9,89.95,87.9,21.72K,1.24%,0.012406947890818865,0.012445230966926265,0,0
2022-01-28,89.22,89.4,90.63,88.88,19.66K,-0.60%,-0.006016042780748743,-0.008722032378910827,0,0
2022-01-31,89.24,89.37,89.95,88.1,17.72K,0.02%,0.0002241649854293204,-0.0033770663380738985,0,0
2022-02-01,89.52,89.74,89.94,87.16,22.35K,0.31%,0.003137606454504782,0.0046001905168485905,0,0
2022-02-02,94.21,90.0,94.62,89.6,40.36K,5.24%,0.05239052725647908,0.05159156046526099,1,0
2022-02-03,94.81,94.25,94.94,93.1,22.09K,0.64%,0.006368750663411582,0.007324844368536941,0,0
2022-02-04,96.45,94.89,97.5,94.44,27.89K,1.73%,0.01729775340153994,0.012672979587106156,0,0
2022-02-07,96.7,96.62,96.8,93.7,24.30K,0.26%,0.0025920165889061764,0.0013124860447841407,0,0
2022-02-08,96.93,97.0,98.49,95.25,30.32K,0.24%,0.0023784901758014954,-0.0007948085608067493,0,0
2022-02-09,90.79,96.29,97.6,90.26,35.63K,-6.33%,-0.06334468172908281,-0.06125091946527065,1,0
2022-02-10,90.78,91.45,93.42,89.25,28.87K,-0.01%,-0.00011014428901867657,-0.0038723271230646124,0,0
2022-02-11,92.87,90.5,93.38,88.5,24.98K,2.30%,0.02302269222295661,0.025886239654744722,0,0
2022-02-14,91.76,93.7,94.0,89.9,23.37K,-1.20%,-0.01195219123505975,-0.012914268526830364,0,0
2022-02-15,91.14,91.48,92.75,90.31,26.15K,-0.68%,-0.006756756756756799,-0.008717853667036538,0,0
2022-02-16,89.86,90.29,91.21,87.77,31.05K,-1.40%,-0.014044327408382684,-0.019926859684530045,0,0
2022-02-17,86.44,89.84,90.45,85.8,31.59K,-3.81%,-0.03805920320498557,-0.040316775058846746,1,0
2022-02-18,89.47,86.16,89.66,86.16,21.37K,3.51%,0.03505321610365564,0.03472352330580692,1,0
2022-02-21,89.68,89.07,90.95,88.02,19.95K,0.23%,0.0023471554711076426,0.0030260299874725572,0,0
2022-02-22,89.77,89.9,90.28,88.1,22.31K,0.10%,0.0010035682426403625,-0.00279532945703234,0,0
2022-02-23,95.07,89.79,95.56,89.54,30.15K,5.90%,0.05903976829675828,0.05704485459855409,1,0
2022-02-24,87.03,95.0,95.0,86.15,49.74K,-8.46%,-0.08456926475228776,-0.08774186195118085,1,0
2022-02-25,88.14,88.24,89.7,87.06,20.87K,1.28%,0.012754222681833793,0.007711155250736814,0,0
2022-02-28,82.21,85.94,86.0,80.12,36.02K,-6.73%,-0.06727932834127537,-0.0637577722585903,1,0
2022-03-01,68.85,82.6,84.43,66.0,78.66K,-16.25%,-0.16251064347402988,-0.1683950857705983,1,0
2022-03-02,68.49,70.55,70.96,55.0,78.46K,-0.52%,-0.005228758169934622,-0.002943595989316275,0,0
2022-03-03,67.35,68.7,69.49,63.49,40.64K,-1.66%,-0.01664476565922035,-0.016749960761685286,0,0
2022-03-04,65.1,66.0,68.74,64.3,35.93K,-3.34%,-0.03340757238307346,-0.03378096316262936,1,0
2022-03-07,58.3,64.29,64.29,56.82,47.75K,-10.45%,-0.10445468509984634,-0.10846268880559405,1,0
2022-03-08,68.51,57.4,69.29,56.5,38.50K,17.51%,0.17512864493996583,0.15968880520729917,1,0
2022-03-09,73.18,68.02,74.67,67.22,36.12K,6.82%,0.06816523135308716,0.07763038825722247,1,0
2022-03-10,76.41,72.53,76.68,69.52,32.70K,4.41%,0.04413774255260994,0.034648286848945754,1,0
2022-03-11,76.76,75.93,78.0,73.71,22.27K,0.46%,0.004580552283732553,0.0008582252146036363,0,0
2022-03-14,78.28,76.0,81.5,75.81,19.37K,1.98%,0.01980198019801982,0.005347814030890375,0,0
2022-03-15,77.43,77.0,79.15,75.01,24.73K,-1.09%,-0.010858456821665752,-0.00021787680664714024,0,0
2022-03-16,78.16,77.51,79.11,75.25,22.57K,0.94%,0.009427870334495436,0.010623651337158365,0,0
2022-03-17,79.89,79.18,80.19,76.32,23.82K,2.21%,0.022134083930399173,0.024596152831134716,0,0
2022-03-18,78.89,80.0,80.0,78.32,19.04K,-1.25%,-0.012517211165352315,-0.013989668412807028,0,0
2022-03-21,78.39,78.72,79.74,77.52,13.94K,-0.63%,-0.006337938902268969,-0.007892607759782627,0,0
2022-03-22,80.67,79.05,81.4,78.61,18.47K,2.91%,0.029085342518178292,0.02695484959802809,0,0
2022-03-23,76.6,80.9,81.3,75.85,30.57K,-5.05%,-0.05045246064212228,-0.05055866663852244,1,0
2022-03-24,78.24,76.62,79.24,75.9,16.43K,2.14%,0.021409921671018184,0.018362373351536673,0,0
2022-03-25,78.6,78.26,79.06,77.23,18.50K,0.46%,0.004601226993865115,0.005566066423974984,0,0
2022-03-28,80.81,78.7,81.99,77.87,22.02K,2.81%,0.028117048346055995,0.024317769482393125,0,0
2022-03-29,81.7,80.9,81.99,80.17,25.58K,1.10%,0.011013488429649776,0.013180987783544398,0,0
2022-03-30,78.31,81.05,81.62,76.8,37.77K,-4.15%,-0.04149326805385556,-0.04836034996697128,1,0
2022-03-31,76.48,78.51,80.5,75.35,35.66K,-2.34%,-0.02336866300600171,-0.025414663933335836,0,0
2022-04-01,78.49,77.0,79.88,76.34,16.91K,2.63%,0.026281380753137906,0.025855257294123687,0,0
2022-04-04,78.5,78.22,79.4,77.14,15.61K,0.01%,0.0001274047649382215,0.002295434376537954,0,0
2022-04-05,78.05,78.76,78.94,77.44,17.90K,-0.57%,-0.00573248407643312,-0.007290640605623646,0,0
2022-04-06,77.18,78.01,79.56,76.71,19.74K,-1.11%,-0.011146700832799339,-0.015578065553401528,0,0
2022-04-07,79.94,77.17,80.4,76.34,19.50K,3.58%,0.03576055973049996,0.03181002187044368,1,0
2022-04-08,80.09,79.63,80.98,79.51,13.93K,0.19%,0.0018764073054791108,0.003911308026987759,0,0
2022-04-11,77.95,79.75,80.16,77.55,16.22K,-2.67%,-0.026719940067424175,-0.030118159624080123,1,0
2022-04-12,79.01,77.65,79.29,76.85,16.03K,1.36%,0.013598460551635716,0.010827616990714703,0,0
2022-04-13,77.44,79.17,79.17,77.23,15.19K,-1.99%,-0.019870902417415626,-0.02115456667788692,0,0
2022-04-14,79.97,77.38,80.25,77.38,15.28K,3.27%,0.032670454545454586,0.03213883296332776,1,0
2022-04-19,80.2,80.14,80.95,79.52,18.38K,0.29%,0.0028760785294486,0.0040050821689756495,0,0
2022-04-20,87.82,80.44,88.5,79.79,30.56K,9.50%,0.09501246882793013,0.0894451396361271,1,0
2022-04-21,86.44,86.5,87.69,85.58,14.75K,-1.57%,-0.015713960373491154,-0.01285814475891853,0,0
2022-04-22,88.99,85.99,89.89,85.75,22.33K,2.95%,0.02950023137436375,0.02030284597765051,0,0
2022-04-25,83.46,88.09,88.32,82.3,24.04K,-6.21%,-0.06214181368693117,-0.059307097282798156,1,0
2022-04-26,82.71,84.58,85.25,81.95,22.85K,-0.90%,-0.008986340762041745,-0.01583843932398751,0,0
2022-04-27,81.01,81.25,81.94,78.8,22.30K,-2.06%,-0.02055374199008575,-0.011879647188632747,0,0
2022-04-28,82.68,81.48,83.67,79.9,20.23K,2.06%,0.020614738921120868,0.016808958914796737,0,0
2022-04-29,84.45,82.97,85.84,82.29,16.07K,2.14%,0.021407837445573286,0.024767667755302075,0,0
2022-05-02,83.04,83.59,84.9,82.44,10.84K,-1.67%,-0.016696269982237943,-0.023228375246476363,0,0
2022-05-03,88.19,83.3,89.06,82.72,23.53K,6.20%,0.06201830443159917,0.058443854004106864,1,0
2022-05-04,88.31,88.15,89.32,85.97,24.45K,0.14%,0.0013606984918925757,0.0008308240434107084,0,0
2022-05-05,88.91,88.7,91.99,86.82,27.93K,0.68%,0.006794247537085241,0.003020058548721603,0,0
2022-05-06,91.54,89.27,92.45,88.4,23.56K,2.96%,0.029580474637273868,0.030164653160715683,1,0
2022-05-09,87.02,91.37,92.22,86.52,29.90K,-4.94%,-0.04937732138955664,-0.05275172486358479,1,0
2022-05-10,87.34,87.0,88.69,85.75,20.37K,0.37%,0.0036773155596414586,0.0033871190660004864,0,0
2022-05-11,88.83,87.51,90.04,81.9,30.32K,1.71%,0.017059766430043366,0.018163484504944795,0,0
2022-05-12,88.26,88.58,89.05,86.71,22.74K,-0.64%,-0.006416751097602091,-0.007906344634964785,0,0
2022-05-13,88.48,88.07,90.5,87.6,13.90K,0.25%,0.00249263539542266,0.002803251172999273,0,0
2022-05-16,89.56,87.7,90.35,87.63,14.99K,1.22%,0.01220614828209765,0.0072916400726969,0,0
2022-05-17,91.72,90.4,92.75,89.61,19.89K,2.41%,0.024117909781152358,0.022669883448725225,0,0
2022-05-18,84.64,88.92,90.0,82.77,32.16K,-7.72%,-0.07719145224596602,-0.07730116978761749,1,0
2022-05-19,83.18,84.57,85.55,80.16,28.70K,-1.72%,-0.01724952741020791,-0.023257019268772577,0,0
2022-05-20,80.39,83.5,84.2,80.16,19.00K,-3.35%,-0.033541716758836326,-0.03172725126627581,1,0
2022-05-23,78.15,80.16,82.67,77.8,19.45K,-2.79%,-0.027864162209229937,-0.029567355912484588,1,0
2022-05-24,81.32,78.12,82.66,77.38,19.83K,4.06%,0.04056301983365307,0.042808886529097076,1,0
2022-05-25,81.4,80.84,82.63,80.29,13.83K,0.10%,0.000983767830792015,-0.0033881638155405236,0,0
2022-05-26,84.76,81.15,85.21,81.11,23.61K,4.13%,0.04127764127764122,0.03675525833171802,1,0
2022-05-27,84.2,84.87,85.33,83.45,12.45K,-0.66%,-0.006606890042472946,-0.00877993560723242,0,0
2022-05-30,83.97,84.36,85.05,83.09,11.27K,-0.27%,-0.002731591448931203,-0.009563424443818467,0,0
2022-05-31,84.02,84.0,85.0,83.5,12.54K,0.06%,0.0005954507562224709,0.0023010114876245765,0,0
2022-06-01,86.08,84.22,87.64,83.81,13.34K,2.45%,0.024517971911449665,0.022315706775919392,0,0
2022-06-02,86.34,86.15,88.64,85.62,8.33K,0.30%,0.0030204460966543056,0.005305778704299002,0,0
2022-06-03,86.87,86.34,87.33,85.99,4.57K,0.61%,0.006138522121843959,0.0028529755057492357,0,0
2022-06-06,81.43,87.21,87.21,81.23,16.41K,-6.26%,-0.06262230919765166,-0.06437329757155387,1,0
2022-06-07,81.31,82.25,82.93,80.63,18.47K,-0.15%,-0.001473658356870966,-0.005962636399822183,0,0
2022-06-08,79.81,80.92,81.98,79.1,27.95K,-1.84%,-0.018447915385561453,-0.015128433868437822,0,0
2022-06-09,81.01,80.25,82.2,79.41,19.64K,1.50%,0.015035709810800713,0.012713656291657608,0,0
2022-06-10,81.86,81.09,82.8,80.15,14.89K,1.05%,0.010492531786199244,0.01186108155062274,0,0
2022-06-13,81.54,82.1,82.24,79.81,16.78K,-0.39%,-0.003909113119960783,-0.01068174960546257,0,0
2022-06-14,84.15,81.82,84.5,81.25,16.34K,3.20%,0.03200883002207511,0.029932356292036024,1,0
2022-06-15,86.2,83.76,86.98,83.16,18.14K,2.44%,0.024361259655377276,0.022372227874444997,0,0
2022-06-16,83.0,86.2,86.9,82.15,17.93K,-3.71%,-0.037122969837587005,-0.03873147094422444,1,0
2022-06-17,82.37,82.9,84.18,81.8,14.47K,-0.76%,-0.007590361445783067,-0.010825455993931364,0,0
2022-06-20,84.0,83.5,85.33,82.9,14.28K,1.98%,0.01978875804297675,0.01901362109293195,0,0
2022-06-21,84.73,84.33,85.43,83.54,14.00K,0.87%,0.008690476190476248,0.00988130641881645,0,0
2022-06-22,81.88,84.5,84.83,81.2,21.27K,-3.36%,-0.03363625634368006,-0.033603986767378864,1,0
2022-06-23,84.13,81.75,84.25,81.55,16.81K,2.75%,0.027479237909135312,0.021678855331046833,0,0
2022-06-24,83.43,84.28,84.5,83.01,14.64K,-0.83%,-0.008320456436467283,-0.008202456899295316,0,0
2022-06-27,85.05,84.0,85.74,83.0,15.67K,1.94%,0.01941747572815533,0.017224250633457547,0,0
2022-06-28,87.4,84.32,88.06,83.75,15.77K,2.76%,0.027630805408583203,0.028388183820575414,1,0
2022-06-29,88.35,87.42,90.13,87.11,20.93K,1.09%,0.01086956521739113,0.006105742571515766,0,0
2022-06-30,90.16,88.1,90.33,87.3,18.40K,2.05%,0.020486700622524,0.019991001550923728,0,0
2022-07-01,85.58,89.32,90.35,85.01,18.40K,-5.08%,-0.050798580301685825,-0.053215555596324016,1,0
2022-07-04,84.55,85.58,87.17,83.5,14.14K,-1.20%,-0.01203552231829863,-0.015509446270097399,0,0
2022-07-05,83.19,84.99,84.99,82.52,14.86K,-1.61%,-0.016085156712004722,-0.013598288528953985,0,0
2022-07-06,83.22,82.98,84.64,82.7,13.94K,0.04%,0.00036062026685890203,-0.0009678232871150622,0,0
2022-07-07,84.92,83.5,85.46,82.76,15.02K,2.04%,0.02042778178322524,0.021991119107501737,0,0
2022-07-08,82.79,84.92,85.0,82.6,13.96K,-2.51%,-0.02508243052284498,-0.029683340957561755,1,0
2022-07-11,84.36,82.77,84.62,82.7,11.90K,1.90%,0.01896364295204722,0.014781446919867942,0,0
2022-07-12,85.65,84.6,86.06,83.33,16.96K,1.53%,0.015291607396870521,0.014438475754432658,0,0
2022-07-13,83.86,86.01,86.57,83.56,14.30K,-2.09%,-0.020899007589025187,-0.023471461348398382,0,0
2022-07-14,83.97,84.1,84.79,83.26,14.52K,0.13%,0.0013117099928452447,0.00016581488141752254,0,0
2022-07-15,85.38,83.53,85.74,83.51,14.30K,1.68%,0.016791711325473413,0.014108174540649355,0,0
2022-07-18,84.94,85.5,85.5,83.7,12.22K,-0.52%,-0.005153431717029755,-0.005273035548292138,0,0
2022-07-19,83.65,85.2,85.2,82.8,20.97K,-1.52%,-0.015187190958323438,-0.0163969458491462,0,0
2022-07-20,78.84,83.6,83.64,78.7,38.18K,-5.75%,-0.05750149432157803,-0.06092924203700251,1,0
2022-07-21,78.11,79.2,79.8,77.65,31.89K,-0.93%,-0.0092592592592593,-0.012301667904998018,0,0
2022-07-22,76.3,78.2,79.8,76.0,28.56K,-2.32%,-0.0231724491102292,-0.020880796866581446,0,0
2022-07-25,76.37,76.12,78.42,75.49,22.15K,0.09%,0.0009174311926607448,-0.0013622205482455496,0,0
2022-07-26,76.68,76.69,77.5,75.85,19.52K,0.41%,0.004059185544061927,0.003501266761436509,0,0
2022-07-27,76.14,76.61,77.79,75.78,14.50K,-0.70%,-0.007042253521126862,-0.012794168699954814,0,0
2022-07-28,78.96,76.25,80.12,76.07,16.57K,3.70%,0.03703703703703698,0.03464989081338481,1,0
2022-07-29,78.55,78.96,79.5,77.54,18.60K,-0.52%,-0.005192502532928023,-0.006967130350957166,0,0
2022-08-01,80.58,78.5,80.87,78.1,11.87K,2.58%,0.02584341183959271,0.022037269542012114,0,0
2022-08-02,81.95,80.15,82.25,79.64,19.58K,1.70%,0.01700173740382227,0.017025585669964125,0,0
2022-08-03,83.99,81.83,84.1,81.65,14.09K,2.49%,0.024893227577791333,0.021243123044062846,0,0
2022-08-04,84.19,83.6,84.85,83.28,17.59K,0.24%,0.0023812358614121454,0.0035848825611108828,0,0
2022-08-05,84.76,84.31,85.45,83.5,12.35K,0.68%,0.006770400285069478,0.0030920069830204003,0,0
2022-08-08,83.81,85.0,85.5,83.65,12.98K,-1.12%,-0.01120811703633795,-0.011083974589092948,0,0
2022-08-09,85.93,84.18,86.08,83.95,12.99K,2.53%,0.025295310822097683,0.023710959703539716,0,0
2022-08-10,85.92,85.5,86.3,84.25,14.48K,-0.01%,-0.000116373792621971,0.0014692369672079457,0,0
2022-08-11,87.55,85.98,88.03,85.35,15.57K,1.90%,0.018971135940409667,0.015992664364447514,0,0
2022-08-12,88.87,86.9,89.25,86.82,16.55K,1.51%,0.015077098800685418,0.014839651882678044,0,0
2022-08-15,90.78,89.35,90.87,88.5,14.70K,2.15%,0.021492067064251108,0.018055347496795743,0,0
2022-08-16,92.08,90.07,92.66,90.07,18.19K,1.43%,0.0143203348755232,0.01452588764054048,0,0
2022-08-17,95.8,92.35,96.44,92.23,18.64K,4.04%,0.04039965247610766,0.03779306060065687,1,0
2022-08-18,96.04,96.25,97.49,92.7,19.87K,0.25%,0.0025052192066807866,0.0026553436192808663,0,0
2022-08-19,98.01,96.3,99.22,95.6,14.81K,2.05%,0.020512286547271996,0.017598960267248435,0,0
2022-08-22,92.17,98.5,98.69,90.85,20.61K,-5.96%,-0.059585756555453506,-0.05922486492890677,1,0
2022-08-23,89.29,92.51,94.19,88.85,20.11K,-3.12%,-0.0312466095258761,-0.03565351696443512,1,0
2022-08-24,89.24,90.0,91.39,88.37,16.69K,-0.06%,-0.0005599731212903025,0.002832042418610621,0,0
2022-08-25,89.31,89.2,90.66,87.2,15.31K,0.08%,0.000784401613626251,0.0003298801452374659,0,0
2022-08-26,90.31,89.04,90.49,88.06,12.41K,1.12%,0.011196954428395411,0.012059149644002475,0,0
2022-08-29,86.66,90.5,90.5,85.69,13.82K,-4.04%,-0.04041634370501612,-0.04560148790443422,1,0
2022-08-30,80.81,86.28,86.89,79.92,30.59K,-6.75%,-0.06750519270713129,-0.07342213239624075,1,0
2022-08-31,80.03,81.06,81.61,79.0,22.95K,-0.97%,-0.009652270758569448,-0.011512126736762765,0,0
2022-09-01,80.79,80.41,81.35,77.45,28.26K,0.95%,0.009496438835436827,0.010730286468895164,0,0
2022-09-02,77.89,80.75,81.22,77.45,19.11K,-3.59%,-0.035895531625201205,-0.03542559794657362,1,0
2022-09-05,74.45,77.49,77.49,73.7,29.61K,-4.42%,-0.04416484786236996,-0.04935281955079698,1,0
2022-09-06,69.88,74.0,74.71,69.2,36.85K,-6.14%,-0.061383478844862394,-0.06746316850098484,1,0
2022-09-07,69.03,69.51,71.11,68.0,28.87K,-1.22%,-0.012163709215798457,-0.014614650544778724,0,0
2022-09-08,67.24,69.31,69.31,66.0,24.73K,-2.59%,-0.025930754744314166,-0.02362283537677788,0,0
2022-09-09,66.08,67.05,67.95,65.55,19.89K,-1.73%,-0.017251635930993436,-0.021240193508416626,0,0
2022-09-12,71.82,65.99,72.62,65.73,22.24K,8.69%,0.0868644067796609,0.08375368931740533,1,0
2022-09-13,69.75,71.99,72.44,68.01,24.20K,-2.88%,-0.028822055137844527,-0.031081680920702688,1,0
2022-09-14,72.54,70.49,73.8,68.41,21.27K,4.00%,0.040000000000000036,0.03233824272552582,1,0
2022-09-15,71.85,72.38,72.55,70.0,27.11K,-0.95%,-0.00951199338296127,-0.009642801226196934,0,0
2022-09-16,73.27,71.85,73.93,71.11,15.44K,1.98%,0.01976339596381349,0.012750063060527908,0,0
2022-09-19,71.1,73.32,73.8,70.15,18.64K,-2.96%,-0.029616486966016153,-0.023045118435932085,0,0
2022-09-20,71.14,70.55,73.0,70.26,14.61K,0.06%,0.0005625879043600346,-0.006021503937799892,0,0
2022-09-21,69.79,71.79,71.79,69.1,16.73K,-1.90%,-0.01897666572954726,-0.015889595785553823,0,0
2022-09-22,70.44,69.9,71.12,69.01,12.49K,0.93%,0.009313655251468544,0.005810381637210928,0,0
2022-09-23,65.77,70.01,70.3,65.35,22.61K,-6.63%,-0.06629755820556504,-0.06467222145092413,1,0
2022-09-26,70.33,65.15,71.95,64.1,20.57K,6.93%,0.06933252242663834,0.06267325526135434,1,0
2022-09-27,67.96,70.33,71.1,67.37,16.53K,-3.37%,-0.0336982795393147,-0.02916712914967181,1,0
2022-09-28,65.15,67.8,68.27,64.37,24.12K,-4.13%,-0.04134785167745714,-0.0495683558280306,1,0
2022-09-29,65.73,65.53,66.86,64.14,19.93K,0.89%,0.00890253261703755,0.009711713655005057,0,0
2022-09-30,66.73,64.86,68.66,64.86,16.14K,1.52%,0.015213753232922622,0.00972695201854724,0,0
2022-10-03,65.94,66.55,66.73,64.25,14.31K,-1.18%,-0.011838753184474804,-0.007871435007843342,0,0
2022-10-04,66.92,66.62,68.35,65.4,19.88K,1.49%,0.014861995753715496,0.010278538809469544,0,0
2022-10-05,67.07,67.72,71.36,66.54,19.79K,0.22%,0.0022414823670051653,-0.001480052310094368,0,0
2022-10-06,68.96,66.89,69.49,65.5,15.70K,2.82%,0.028179513940659096,0.026152411928098036,0,0
2022-10-07,69.85,69.2,70.39,67.63,15.42K,1.29%,0.012906032482598695,0.013455892667028426,0,0
2022-10-10,66.77,68.98,69.4,65.71,17.06K,-4.41%,-0.04409448818897632,-0.04793495645114866,1,0
2022-10-11,66.34,66.9,67.4,65.65,16.72K,-0.64%,-0.006440017972143108,-0.009114048832526896,0,0
2022-10-12,66.71,66.4,68.64,65.01,21.02K,0.56%,0.005577328911666957,0.0056880679060783545,0,0
2022-10-13,68.84,66.37,69.5,65.75,26.08K,3.19%,0.0319292459901066,0.032479518383852865,1,0
2022-10-14,68.02,68.72,69.0,67.12,13.34K,-1.19%,-0.011911679256246477,-0.011074361039120111,0,0
2022-10-17,67.51,68.01,68.63,66.26,16.57K,-0.75%,-0.007497794766245125,-0.014361957010558205,0,0
2022-10-18,67.77,67.29,68.39,66.51,18.00K,0.39%,0.0038512812916604577,0.0020802124995734634,0,0
2022-10-19,67.29,67.25,69.69,66.99,19.13K,-0.71%,-0.007082779991146371,-0.008437749057030713,0,0
2022-10-20,66.87,67.23,67.88,66.54,18.01K,-0.62%,-0.006241640659830572,-0.005803703648087298,0,0
2022-10-21,68.72,66.71,69.42,66.66,12.84K,2.77%,0.027665619859428725,0.02541805687307423,0,0
2022-10-24,72.32,69.0,72.66,67.64,23.32K,5.24%,0.052386495925494714,0.05132257407499968,1,0
2022-10-25,77.11,72.41,77.8,71.99,31.49K,6.62%,0.0662334070796462,0.06527580426690861,1,0
2022-10-26,75.79,77.25,78.87,74.9,22.98K,-1.71%,-0.017118402282453538,-0.01960304231671495,0,0
2022-10-27,80.21,75.26,81.0,74.9,26.46K,5.83%,0.05831903945111483,0.051843081669116345,1,0
2022-10-28,81.21,80.27,82.58,80.01,18.87K,1.25%,0.012467273407305912,0.01498679068166241,0,0
2022-10-31,79.97,81.77,82.0,78.15,13.80K,-1.53%,-0.01526905553503255,-0.016932555727884088,0,0
2022-11-01,76.72,79.78,80.69,75.69,20.00K,-4.06%,-0.04064024009003375,-0.038067088002547066,1,0
2022-11-02,76.7,77.16,78.57,76.08,13.91K,-0.03%,-0.00026068821689251287,-0.004778905976248242,0,0
2022-11-03,76.28,76.63,78.2,75.36,26.29K,-0.55%,-0.005475880052151272,-0.0010036773161527538,0,0
2022-11-04,76.36,76.5,79.5,76.17,20.66K,0.10%,0.001048767697954922,0.00026048272638602666,0,0
2022-11-07,77.49,76.36,78.2,75.54,17.48K,1.48%,0.014798323729701357,0.013045523545692012,0,0
2022-11-08,76.06,77.75,77.79,75.55,22.83K,-1.85%,-0.018453994063750034,-0.0227036585681752,0,0
2022-11-09,72.76,76.06,76.94,72.55,37.96K,-4.34%,-0.04338679989481986,-0.046369544132081365,1,0
2022-11-10,73.05,72.5,74.29,70.5,27.27K,0.40%,0.003985706432105385,0.0014390342020243136,0,0
2022-11-11,75.84,73.33,76.54,73.05,20.33K,3.82%,0.038193018480492835,0.038661577034423876,1,0
2022-11-14,75.23,75.69,76.0,74.59,20.13K,-0.80%,-0.00804324894514763,-0.007360812213366014,0,0
2022-11-15,76.65,75.03,77.25,74.0,20.44K,1.89%,0.018875448624219082,0.014370562880536512,0,0
2022-11-16,73.41,77.0,77.41,73.08,30.68K,-4.23%,-0.04227005870841494,-0.046036744030295014,1,0
2022-11-17,72.4,73.55,74.71,71.89,21.45K,-1.38%,-0.013758343549925,-0.01825796482459927,0,0
2022-11-18,72.47,72.38,73.99,71.95,19.32K,0.10%,0.000966850828729271,0.004067084559957092,0,0
2022-11-21,74.28,72.44,75.18,71.68,15.86K,2.50%,0.024975852076721372,0.02297118832442846,0,0
2022-11-22,73.87,74.7,74.7,73.44,12.48K,-0.55%,-0.005519655358104392,-0.004293140402274265,0,0
2022-11-23,75.87,74.07,76.88,73.61,14.45K,2.71%,0.027074590496818818,0.021038401075752333,0,0
2022-11-24,78.69,76.05,78.75,75.64,14.09K,3.72%,0.03716884143930388,0.03574733486395494,1,0
2022-11-25,78.97,78.71,79.76,78.1,11.48K,0.36%,0.003558266615834249,0.0013317701278459677,0,0
2022-11-28,78.59,78.92,79.0,76.92,17.25K,-0.48%,-0.004811953906546762,-0.006259705098229086,0,0
2022-11-29,81.39,78.86,81.5,78.05,13.53K,3.56%,0.035627942486321285,0.03284185219494972,1,0
2022-11-30,84.9,81.12,85.25,80.81,26.55K,4.31%,0.043125691116844944,0.044251719897742264,1,0
2022-12-01,84.88,84.63,88.69,83.91,22.09K,-0.02%,-0.00023557126030637754,0.00035870167895815566,0,0
2022-12-02,87.98,85.03,87.98,84.45,16.95K,3.65%,0.03652214891611694,0.033068826211774385,1,0
2022-12-05,87.17,87.85,88.28,85.4,18.11K,-0.92%,-0.00920663787224374,-0.010482748396627245,0,0
2022-12-06,88.61,87.13,89.48,86.0,19.77K,1.65%,0.016519444763106517,0.014494522495521234,0,0
2022-12-07,88.19,88.29,88.67,86.13,20.68K,-0.47%,-0.004739871346349234,-0.0020551423771906453,0,0
2022-12-08,88.93,88.15,89.54,87.62,17.00K,0.84%,0.008390974033337217,0.004992572105770793,0,0
2022-12-09,87.73,88.65,89.16,86.75,15.17K,-1.35%,-0.013493759136399497,-0.01171238227686666,0,0
2022-12-12,89.81,87.5,90.41,87.4,17.50K,2.37%,0.02370910748888644,0.020150152343506478,0,0
2022-12-13,88.99,90.15,90.15,87.16,21.22K,-0.91%,-0.009130386371228205,-0.007965144518767772,0,0
2022-12-14,86.19,88.44,89.4,84.76,24.19K,-3.15%,-0.031464209461737225,-0.035227732219173115,1,0
2022-12-15,85.2,86.19,87.64,85.0,19.65K,-1.15%,-0.011486251305255823,-0.012798600514233732,0,0
2022-12-16,83.68,85.24,86.33,83.07,14.70K,-1.78%,-0.017840375586854362,-0.019717714080802928,0,0
2022-12-19,84.69,86.57,86.65,83.85,1.11K,1.21%,0.01206978967495198,0.012202626479789576,0,0
2022-12-20,86.87,84.6,88.02,83.85,0.73K,2.57%,0.025740937536899322,0.02525379882081152,0,0
2022-12-21,85.6,86.22,86.22,84.25,1.74K,-1.46%,-0.014619546448716547,-0.01823676894285537,0,0
2022-12-22,86.85,85.71,87.95,84.95,0.49K,1.46%,0.014602803738317682,0.01060934355017644,0,0
2022-12-23,86.85,87.46,88.05,86.08,0.33K,0.00%,0.0,-0.0018667330256790188,0,0
